dataset_id,window_id,phase,split_role,method,configuration,N_cells,target,target_value,predicted_value,residual,alpha_wgs,poor_convergence_count,cell0_cost,cell0_max_abs_scaled_residual,cell0_max_abs_unscaled_residual,execution_status,residual_quality_status,source_commit,reference_predicted_value,delta_vs_reference,relative_delta
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W005,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,132247.16922585663,132247.16922585663,0.0,0.05,1,0.0144526064097595,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,55866.0719397019,76381.09728615473,1.3672179667221884
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W006,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,62.90352648870969,85.71645437634051,22.81292788763082,0.05,1,0.0142087920290238,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,85.94866646592122,-0.23221208958071315,-0.0027017532572513572
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W006,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.54743136129032,6.2950458781097e-18,-26.54743136129032,0.05,1,0.0142087920290238,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.495286053794174e-13,-2.495223103335393e-13,-0.2495223103335393
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W006,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.81636658032258,10.636348782694744,0.819982202372163,0.05,1,0.0142087920290238,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,10.45447354600705,0.181875236687695,0.017396881429496743
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W006,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4220389768208398,7.344034379293295e-20,-0.4220389768208398,0.05,1,0.0142087920290238,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.9032283529187257e-15,-2.903154912574933e-15,-0.002903154912574933
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W006,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,132736.94815261435,132736.94815261435,0.0,0.05,1,0.0142087920290238,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,56077.74804553584,76659.2001070785,1.3670163795598615
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.271916524000005,87.38612704977442,24.11421052577441,0.05,1,0.0086720893897949,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,87.52746639291158,-0.14133934313716168,-0.001614799890387414
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.64901363466667,3.2726578150244616e-19,-26.64901363466667,0.05,1,0.0086720893897949,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.4117603974329144e-14,-1.4117276708547641e-14,-0.014117276708547642
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.323292692,9.869619122978794,0.5463264309787927,0.05,1,0.0086720893897949,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,9.750516114014166,0.11910300896462722,0.012215046626449191
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4211808130725526,3.745054192824432e-21,-0.4211808130725526,0.05,1,0.0086720893897949,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.6129341515445098e-16,-1.6128967010025817e-16,-0.00016128967010025817
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,134447.88973925493,134447.88973925493,0.0,0.05,1,0.0086720893897949,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,62448.42131968523,71999.46841956969,1.1529429711439918
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__shift_evening_handover_2022-10-09__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.61560398533333,87.39443614254616,23.778832157212825,0.05,1,0.0086383110330828,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,87.53757680276271,-0.14314066021655947,-0.0016351910281807332
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__shift_evening_handover_2022-10-09__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.73415048933333,2.469922345160716e-19,-26.73415048933333,0.05,1,0.0086383110330828,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,7.209500557339129e-13,-7.209498087416784e-13,-0.7209498087416785
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__shift_evening_handover_2022-10-09__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,8.884175634133333,9.866376147315568,0.9822005131822332,0.05,1,0.0086383110330828,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,9.745672509354746,0.12070363796082262,0.012385357485074605
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__shift_evening_handover_2022-10-09__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4202428252415836,2.826178020225576e-21,-0.4202428252415836,0.05,1,0.0086383110330828,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.235892311233814e-15,-8.235889485055794e-15,-0.008235889485055794
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__shift_evening_handover_2022-10-09__W001,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135611.25904985415,135611.25904985415,0.0,0.05,1,0.0086383110330828,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,62578.90028103948,73032.35876881468,1.1670444581293233
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.57898174133332,87.35241366306784,23.773431921734517,0.05,1,0.008760163469257,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,87.49769246496784,-0.1452788019000053,-0.0016603729516429448
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.63288796133333,2.671716690037281e-18,-26.63288796133333,0.05,1,0.008760163469257,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,7.432114099176255e-16,-7.405396932275883e-16,-0.0007405396932275883
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.042767862133331,9.887167854393452,0.8443999922601204,0.05,1,0.008760163469257,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,9.764928577700234,0.1222392766932181,0.012518194651456122
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4188932190971368,3.058549361145895e-20,-0.4188932190971368,0.05,1,0.008760163469257,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.494068688899322e-18,-8.463483195287864e-18,-8.463483195287864e-06
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W001,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,134664.33131861346,134664.33131861346,0.0,0.05,1,0.008760163469257,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,62434.33297176395,72229.99834684952,1.1568954917723824
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W002,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.81169583733334,87.18488898628584,23.373193148952502,0.05,1,0.0092559457896693,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,87.33853781802917,-0.15364883174332533,-0.0017592329294939012
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W002,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.68631851066667,5.676068243283269e-19,-26.68631851066667,0.05,1,0.0092559457896693,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.1084494091931274e-14,-2.1083926485106947e-14,-0.021083926485106947
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W002,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,8.74295436293333,9.969279872843702,1.226325509910371,0.05,1,0.0092559457896693,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,9.840989984849251,0.12828988799445007,0.013036278686591435
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W002,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4182040930376027,6.51038076584133e-21,-0.4182040930376027,0.05,1,0.0092559457896693,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.4141111837549944e-16,-2.4140460799473357e-16,-0.00024140460799473357
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W002,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,134817.42750773233,134817.42750773233,0.0,0.05,1,0.0092559457896693,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,61832.78254602915,72984.64496170318,1.180355176598634
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W003,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.38696185199999,87.02244246845902,23.635480616459027,0.05,1,0.0097564009511804,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,87.18311277115657,-0.16067030269755378,-0.0018429062417086525
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W003,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.529362196,7.66118841731705e-19,-26.529362196,0.05,1,0.0097564009511804,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.1483945973071342e-19,5.512793820009915e-19,5.512793820009915e-07
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W003,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.348603313333337,10.047241307411864,0.6986379940785277,0.05,1,0.0097564009511804,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,9.914091074537023,0.13315023287484173,0.013430402431627823
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W003,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4185289784033095,8.80369270271151e-21,-0.4185289784033095,0.05,1,0.0097564009511804,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.4642324975782505e-21,6.339460205133259e-21,6.3394602051332596e-09
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_016__W003,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,134161.68516554768,134161.68516554768,0.0,0.05,1,0.0097564009511804,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,61110.50874966662,73051.17641588105,1.1953946695997615
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.03101568400001,86.69437216683802,23.66335648283801,0.05,1,0.0107897320566039,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,86.87364538955326,-0.1792732227152385,-0.002063608841454194
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.57533979866667,8.148236331657831e-21,-26.57533979866667,0.05,1,0.0107897320566039,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.5266120670917293e-17,-1.5257972434585634e-17,-1.5257972434585634e-05
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W001,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.648434968,10.202738923830006,0.5543039558300062,0.05,1,0.0107897320566039,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,10.056327578478266,0.1464113453517406,0.014559126501117391
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W001,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4216253343188261,9.398806552260448e-23,-0.4216253343188261,0.05,1,0.0107897320566039,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.7572787008605347e-19,-1.7563388202053087e-19,-1.7563388202053088e-07
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W001,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135171.3384146401,135171.3384146401,0.0,0.05,1,0.0107897320566039,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59902.89465911692,75268.44375552319,1.2565076226089802
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W002,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.31748898000001,86.39425901695009,23.07677003695008,0.05,1,0.0117856465611609,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,86.5902270004911,-0.19596798354100997,-0.002263165143797331
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W002,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.751666024,1.8952388874732676e-20,-26.751666024,0.05,1,0.0117856465611609,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.1811408719984263e-14,-1.1811389767595389e-14,-0.011811389767595389
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W002,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.180358248266668,10.340561394877216,1.160203146610547,0.05,1,0.0117856465611609,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,10.182612932460327,0.15794846241688987,0.015511584645762069
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W002,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4225033692933648,2.1937092916109533e-22,-0.4225033692933648,0.05,1,0.0117856465611609,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.3640579461602836e-16,-1.364055752450992e-16,-0.0001364055752450992
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W002,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135246.86720652872,135246.86720652872,0.0,0.05,1,0.0117856465611609,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,58835.22034081052,76411.64686571821,1.298739877629318
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W003,3,validation,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.19876112666668,86.21524898754613,23.01648786087945,0.05,1,0.0124064073130561,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,86.42022707288973,-0.20497808534359763,-0.002371876264230505
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W003,3,validation,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.675932976,2.260509979328121e-20,-26.675932976,0.05,1,0.0124064073130561,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,7.538354431236263e-15,-7.53833182613647e-15,-0.00753833182613647
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W003,3,validation,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.38341130573333,10.420466398826402,1.0370550930930715,0.05,1,0.0124064073130561,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,10.256526764180105,0.16393963464629735,0.015983932808408412
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W003,3,validation,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4220973062465988,2.6219375410661445e-22,-0.4220973062465988,0.05,1,0.0124064073130561,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.722905142193344e-17,-8.722878922817934e-17,-8.722878922817934e-05
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09N_017__W003,3,validation,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135172.51831524185,135172.51831524185,0.0,0.05,1,0.0124064073130561,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,58097.61364725058,77074.90466799127,1.3266449313385658
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__shift_evening_handover_2022-10-10__W001,4,test,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,64.01460700533333,82.80047041599278,18.785863410659445,0.05,1,0.0134254972160918,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,83.07939122144148,-0.27892080544870623,-0.0033572803236516877
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__shift_evening_handover_2022-10-10__W001,4,test,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.57001626,2.191669734216e-20,-26.57001626,0.05,1,0.0134254972160918,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,5.148656368989856e-15,-5.1486344522925136e-15,-0.005148634452292513
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__shift_evening_handover_2022-10-10__W001,4,test,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,8.649984683066664,13.389225876124833,4.739241193058168,0.05,1,0.0134254972160918,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,13.167521537598123,0.22170433852670968,0.016837211003882708
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__shift_evening_handover_2022-10-10__W001,4,test,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4150645684105619,2.646929085311914e-22,-0.4150645684105619,0.05,1,0.0134254972160918,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,6.197272624767464e-17,-6.19724615547661e-17,-6.197246155476611e-05
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__shift_evening_handover_2022-10-10__W001,4,test,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135760.67350561445,135760.67350561445,0.0,0.05,1,0.0134254972160918,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,54158.980333272746,81601.69317234171,1.5067066010142263
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W001,4,test,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.82818893200001,82.81971867623305,18.99152974423304,0.05,1,0.0133466738293231,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,83.10022341949006,-0.280504743257012,-0.0033754992672044167
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W001,4,test,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.570929213333336,1.9671414555544336e-19,-26.570929213333336,0.05,1,0.0133466738293231,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.7782971128128054e-17,-1.758625698257261e-17,-1.758625698257261e-05
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W001,4,test,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,8.839892853199999,13.381961885668296,4.542069032468296,0.05,1,0.0133466738293231,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,13.158757962817813,0.22320392285048385,0.01696238531639403
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W001,4,test,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4162924484200933,2.3752090528640598e-21,-0.4162924484200933,0.05,1,0.0133466738293231,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.139942637501657e-19,-2.1161905469730166e-19,-2.1161905469730166e-07
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W001,4,test,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135005.1046139279,135005.1046139279,0.0,0.05,1,0.0133466738293231,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,54358.83584132297,80646.26877260492,1.4835908003625518
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W002,4,test,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,64.31116436800001,82.90715807280725,18.59599370480724,0.05,1,0.0130801552090463,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,83.17700556634318,-0.2698474935359343,-0.0032442559298519113
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W002,4,test,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.508811098666666,1.2840925320953951e-20,-26.508811098666666,0.05,1,0.0130801552090463,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,3.7933009808205197e-16,-3.7931725715673104e-16,-0.000379317257156731
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W002,4,test,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,8.3981092376,13.34137544118851,4.943266203588511,0.05,1,0.0130801552090463,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,13.125961942419984,0.21541349876852678,0.01641125425423958
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W002,4,test,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4121971485284492,1.54883192470273e-22,-0.4121971485284492,0.05,1,0.0130801552090463,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,4.560516401128348e-18,-4.560361517935878e-18,-4.560361517935878e-06
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W002,4,test,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135495.13680565485,135495.13680565485,0.0,0.05,1,0.0130801552090463,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,54469.08585808664,81026.0509475682,1.4875603229081702
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W003,4,test,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,64.49385571333333,82.9856201094181,18.49176439608476,0.05,1,0.0128255775967434,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,83.24946731015652,-0.26384720073842516,-0.003169356024290567
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W003,4,test,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.58790125466667,1.3208692292865532e-20,-26.58790125466667,0.05,1,0.0128255775967434,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.0704776988676119e-14,-1.0704763779983825e-14,-0.010704763779983825
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W003,4,test,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,8.124114556799997,13.306142032443615,5.182027475643618,0.05,1,0.0128255775967434,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,13.094861656936285,0.21128037550733048,0.016134601574459267
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W003,4,test,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4122555915079969,1.5916844720145036e-22,-0.4122555915079969,0.05,1,0.0128255775967434,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.2858673255882953e-16,-1.2858657339038233e-16,-0.00012858657339038233
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_005__W003,4,test,global_bounded_wgs_scalar,reference,1,dry_syngas_flow,135364.9627240593,135364.9627240593,0.0,0.05,1,0.0128255775967434,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,54726.16781224125,80638.79491181805,1.473496101325418
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_006__W001,4,test,global_bounded_wgs_scalar,reference,1,CO_dry_vol_pct,63.77916357866667,82.7454179873337,18.966254408667027,0.05,1,0.0136186316761181,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,83.02640173168263,-0.28098374434893003,-0.0033842698044049702
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_006__W001,4,test,global_bounded_wgs_scalar,reference,1,H2_dry_vol_pct,26.443332844,1.279187022198859e-18,-26.443332844,0.05,1,0.0136186316761181,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,6.858849093852924e-16,-6.846057223630936e-16,-0.0006846057223630936
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_006__W001,4,test,global_bounded_wgs_scalar,reference,1,CO2_dry_vol_pct,9.051822255066666,13.412694985354372,4.360872730287706,0.05,1,0.0136186316761181,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,13.189864516422045,0.22283046893232772,0.01689406806680179
R52-C-75,R52-C-75__P4__huayi_sy3sy2_phase4_wgs1__plateau_2022-10-10N_006__W001,4,test,global_bounded_wgs_scalar,reference,1,H2_CO_ratio,0.4146093339609317,1.5459309449553703e-20,-0.4146093339609317,0.05,1,0.0136186316761181,,,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.261045824939812e-18,-8.245586515490259e-18,-8.24558651549026e-06
