dataset_id,window_id,configuration,residual_name,residual_index,scaled_value,unscaled_value,is_dominant_scaled,is_dominant_unscaled,execution_status,source_commit
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,gas_CO2,3,-0.10831774846467632,-68.51499832469398,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,gas_H2S,4,0.008515969367426292,5.386666868658506,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,gas_H2,5,0.12620833508244034,79.83145873416818,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,gas_N2,6,8.430276057544107e-05,0.0005701194449194702,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,gas_H2O,7,0.00477413016403688,3.0198146178927345,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,solid_mass,8,0.0004558013935414916,0.009284881786088661,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,carbon_fraction,9,-7.560855249077054e-13,-6.59916565837193e-13,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,alt_cell0_init,energy,10,-0.0009061146544643996,-4012.0581750273705,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_O2,0,0.008309126693227085,5.255831196046132,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_CH4,1,0.007927091547298778,5.0141797792260325,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_CO,2,0.013032516325449486,8.24355054329726,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_CO2,3,-0.10831770805922672,-68.51497276674664,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_H2S,4,0.008515885236865849,5.386613652954805,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_H2,5,0.12620836856104972,79.83147991063186,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_N2,6,8.43022737756786e-05,0.0005701161528088861,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,gas_H2O,7,0.0047741848037262,3.019849179525295,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,solid_mass,8,0.0004558085201240202,0.009285026957817522,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,carbon_fraction,9,-1.3391770535377395e-12,-1.1688428003253648e-12,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,tighter_tol,energy,10,-0.0009061092249582209,-4012.034134477377,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_O2,0,0.007532639504218748,4.784876343092602,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_CH4,1,0.007361126383628963,4.675927936258526,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_CO,2,0.010997187363196943,6.985623250023764,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_CO2,3,-0.09565748382152936,-60.76345896030912,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_H2S,4,0.007767715825507945,4.934201307858,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_H2,5,0.11270668509153668,71.59343692219001,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_N2,6,7.13674071004017e-05,0.0004526101847952546,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,gas_H2O,7,0.005979448612705153,3.798259852425815,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,solid_mass,8,0.0004951240285415088,0.009458343450265083,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,carbon_fraction,9,-8.01878053334148e-13,-6.998845947236987e-13,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,reference,energy,10,-0.0008092886623214256,-3598.529202193022,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_O2,0,0.016423727543244625,10.432665116000415,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_CH4,1,0.013275700299928892,8.432978143656086,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_CO,2,0.010375922422869954,6.590983905594953,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_CO2,3,-0.12110026166060225,-76.92519691638127,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_H2S,4,0.012651080322095708,8.036207615385996,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_H2,5,0.13268628320875187,84.28485887621004,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_N2,6,0.00011184225230608963,0.0007093005692775378,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,gas_H2O,7,-0.00015282776284378265,-0.09707911105920174,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,solid_mass,8,0.0022477309868363443,0.04293835570842042,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,carbon_fraction,9,8.99482711042685e-07,7.850746008841725e-07,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,refined_first_cv,energy,10,-0.0011532091340750348,-5127.7831241339445,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_O2,0,0.007532528352027563,4.7848057370998704,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_CH4,1,0.0073610732763158895,4.675894201479924,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_CO,2,0.01099720440806196,6.985634077247255,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_CO2,3,-0.09565746247901928,-60.763445403139485,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_H2S,4,0.007767795057795365,4.934251637718798,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_H2,5,0.1127067056540308,71.59344998387863,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_N2,6,7.13666227730845e-05,0.00045260521061241127,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,gas_H2O,7,0.00597947347290736,3.798275644100613,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,solid_mass,8,0.0004951269731634474,0.009458399701313349,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,carbon_fraction,9,-1.9639906636229764e-13,-1.7141843500212417e-13,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,alt_cell0_init,energy,10,-0.0008092877638014259,-3598.5252068936825,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_O2,0,0.007532543831673344,4.784815570066237,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_CH4,1,0.007361174543320689,4.675958528213644,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_CO,2,0.010997219726610018,6.9856438078812735,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_CO2,3,-0.09565743366113272,-60.76342709746807,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_H2S,4,0.007767785607674936,4.934245634821984,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_H2,5,0.11270672015117861,71.59345919274352,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_N2,6,7.136782445975216e-05,0.00045261283167707944,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,gas_H2O,7,0.005979501130546472,3.7982932127607114,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,solid_mass,8,0.0004951310715999875,0.009458477993656622,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,carbon_fraction,9,-2.111544366330402e-12,-1.84297022087776e-12,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03N_013__W001,tighter_tol,energy,10,-0.0008092854474817454,-3598.5149073004723,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_O2,0,0.008213319228347933,5.073274001411568,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_CH4,1,0.0078049846211677085,4.821050352374037,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_CO,2,0.012803329209685903,7.908471034076456,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_CO2,3,-0.11184463677979664,-69.08516182030779,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_H2S,4,0.00840941776889905,5.194401842645233,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_H2,5,0.12898311672182464,79.67140622360652,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_N2,6,8.528410872850435e-05,0.0005764238514602837,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,gas_H2O,7,0.004253490421085192,2.6273327224473633,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,solid_mass,8,0.0008490546518196504,0.01710177707974303,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,carbon_fraction,9,-1.2571416065370046e-12,-1.0800249583553523e-12,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,reference,energy,10,-0.000897825960078868,-3882.0382869541645,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_O2,0,0.018467728273753693,11.407306000355424,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_CH4,1,0.013845510315530699,8.55221446618317,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_CO,2,0.011733346177458243,7.247554667814143,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_CO2,3,-0.13646716861481428,-84.29422007490214,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_H2S,4,0.013263274587817352,8.192574070141335,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_H2,5,0.14792652917750007,91.37253694036856,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_N2,6,0.00012880944364764438,0.0008706057519836107,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,gas_H2O,7,-0.001689090367764685,-1.0433319356733364,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,solid_mass,8,0.002934444837833095,0.05910599672455952,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,carbon_fraction,9,9.90198375475883e-07,8.506909274785812e-07,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,refined_first_cv,energy,10,-0.0012157290490224344,-5256.594178289175,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_O2,0,0.008213343019661236,5.073288697035577,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_CH4,1,0.007805074485098659,4.821105860303521,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_CO,2,0.012803288531452616,7.908445907593774,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_CO2,3,-0.11184469210888896,-69.08519599645969,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_H2S,4,0.008409420422550365,5.194403481775511,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_H2,5,0.12898306778447105,79.67137599555905,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_N2,6,8.528430375869465e-05,0.0005764251696431799,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,gas_H2O,7,0.0042534276005912214,2.6272939189417457,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,solid_mass,8,0.0008490435809378635,0.017101554088499782,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,carbon_fraction,9,-1.7616523828446183e-12,-1.5134560271690134e-12,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,alt_cell0_init,energy,10,-0.0008978283332321064,-3882.048548042774,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_O2,0,0.00821336221982593,5.073300556759236,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_CH4,1,0.007805120727145769,4.821134423490809,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_CO,2,0.01280337246478743,7.908497752261383,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_CO2,3,-0.11184456135488619,-69.08511523119726,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_H2S,4,0.008409464807135347,5.194430897629539,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_H2,5,0.12898316119700462,79.67143369542006,True,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_N2,6,8.528479222617731e-05,0.0005764284711293755,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,gas_H2O,7,0.004253567257923613,2.6273801836897515,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,solid_mass,8,0.0008490667669428067,0.017102021104241416,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,carbon_fraction,9,-3.101500674022215e-15,-2.6645352591003757e-15,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_014__W004,tighter_tol,energy,10,-0.0008978229991531151,-3882.025484442711,False,True,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,reference,gas_O2,0,0.0066369735990564165,4.1032897088217934,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,reference,gas_CH4,1,0.006646386652135559,4.109109301630439,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,reference,gas_CO,2,0.008805915014313263,5.444231458164609,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,reference,gas_CO2,3,-0.0851133731700429,-52.62109649816874,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
R52-C-75,R52-C-75__P3__huayi_sy3sy2_phase3_wgs1__plateau_2022-10-09D_015__W001,reference,gas_H2S,4,0.00688799721323955,4.258484331397261,False,False,completed,a2955d2a2f6e850b88d8b206f465d810e1ad86ab
